Price,Close,High,Low,Open,Volume,EMA_10,EMA_20,EMA_50,RSI,RSI_Signal,MACD,MACD_Signal,MACD_Diff,BB_Middle,BB_Upper,BB_Lower,ATR,ADX,Trend_Strength,Signal
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,
2025-12-16,4304.5,4321.39990234375,4270.5,4270.5,1796,4249.67202697436,4202.376796673251,4092.935793208615,73.81158033930731,-1,60.12277945259575,52.07136786065002,8.05141159194573,4186.190002441406,4348.4057659275595,4023.9742389552534,58.449986049107146,22.345025688946482,False,0
2025-12-17,4347.5,4351.39990234375,4308.5,4308.5,2169,4267.45893116084,4216.198054132941,4102.918703278865,75.03433126451702,-1,64.33457859689588,54.5240100078992,9.81056858899668,4200.5,4366.7712908930625,4034.2287091069375,58.692836216517854,22.362970868846272,False,0
2025-12-18,4339.5,4348.10009765625,4328.2001953125,4331.0,705,4280.557307313415,4227.941096596471,4112.196401189498,68.99689581700628,0,66.26308700229401,56.871825406778164,9.39126159551585,4213.590002441406,4380.3759415571385,4046.8040633256733,54.121407645089285,21.69868803570611,False,0
2025-12-19,4361.39990234375,4361.39990234375,4350.10009765625,4350.10009765625,1065,4295.255960955294,4240.651459048592,4121.969087509273,69.08410986713068,0,68.76589249830704,59.250638825083946,9.515253673223093,4228.834997558593,4390.832827421604,4066.837167695583,52.314243861607146,21.48488302042191,False,0
2025-12-22,4444.60009765625,4447.60009765625,4371.10009765625,4371.10009765625,449,4322.409440355467,4260.075138915988,4134.621283985625,86.81502745185475,-1,76.58017571813707,62.71654620369458,13.863629514442493,4247.230004882813,4419.702819139342,4074.757190626284,53.30712890625,23.319104643380193,False,0
2025-12-23,4482.7998046875,4503.7998046875,4450.39990234375,4503.2998046875,694,4351.571324779473,4281.287011846608,4148.275343620993,87.7094580200664,-1,84.87703890746889,67.14864474444944,17.728394163019445,4266.775,4453.166322090777,4080.383677909223,54.142822265625,26.116538444139717,True,0
2025-12-24,4480.60009765625,4503.39990234375,4468.39990234375,4500.7001953125,500,4375.031101666159,4300.269210495146,4161.307686916493,86.76151821237825,-1,90.23469538770132,71.76585487309981,18.46884051460151,4283.844995117188,4483.128628187816,4084.5613620465597,54.01426478794643,29.293316808921325,True,0
2025-12-26,4529.10009765625,4556.2998046875,4502.0,4512.0,263,4403.04364639163,4322.062628320013,4175.730918710209,88.28089531628329,-1,97.27291974813761,76.86726784810737,20.405651900030236,4302.039990234375,4521.174008492921,4082.9059719758297,55.04994419642857,31.144772002864052,True,0
2025-12-29,4325.10009765625,4379.0,4325.10009765625,4371.5,2044,4388.872092076106,4322.35191111394,4181.588533570838,61.6607334702469,0,85.40517051773077,78.57484838203206,6.830322135698708,4307.3800048828125,4523.10043558257,4091.659574183055,66.74281529017857,31.155872207381123,True,0
2025-12-30,4370.10009765625,4403.60009765625,4338.0,4346.39990234375,1837,4385.459002181587,4326.899357451303,4188.981143927129,63.245770487338966,0,78.72354168458969,78.60458704254359,0.11895464204610562,4313.92001953125,4528.879577831954,4098.960461230546,69.34995814732143,31.30599870129365,True,0
2025-12-31,4325.60009765625,4363.7998046875,4285.0,4333.5,785,4374.575564995162,4326.775618423203,4194.338749955722,59.92321008544546,0,69.04165537161953,76.69200070835878,-7.6503453367392495,4320.87001953125,4527.31673360267,4114.423305459831,71.79282924107143,31.24921419321536,True,-1
2026-01-02,4314.39990234375,4350.60009765625,4314.39990234375,4350.60009765625,589,4363.634535422178,4325.596978796589,4199.047030441527,52.521366028547114,0,59.77586954169692,73.30877447502641,-13.53290493332949,4326.625024414063,4525.064362074057,4128.185686754069,67.91427176339286,29.879664758047948,True,-1
2026-01-05,4436.89990234375,4443.5,4384.7998046875,4386.7001953125,618,4376.9555112261,4336.197257229652,4208.374594045536,60.04403852331131,0,61.607224010655045,70.96846438215213,-9.36124037149709,4337.880029296875,4534.423061087486,4141.336997506265,70.34999302455357,28.15883171233384,True,0
2026-01-06,4482.2001953125,4482.2001953125,4449.0,4449.7001953125,459,4396.090908332718,4350.102298951828,4219.11285291875,62.192576932940554,0,65.95366784554335,69.96550507483038,-4.011837229287025,4351.345043945313,4548.73361167632,4153.956476214305,69.56427873883929,27.047389255934508,True,0
2026-01-07,4449.2998046875,4450.0,4449.2998046875,4450.0,972,4405.765253124496,4359.549680450464,4228.139792203799,59.64816959695996,0,65.98285999857035,69.16897605957837,-3.186116061008022,4364.450024414063,4550.425385116219,4178.474663711906,68.27859933035714,27.123928712368613,True,0
2026-01-08,4449.7001953125,4461.2998046875,4418.0,4460.2001953125,2423,4413.753424431406,4368.135443770658,4236.828435462963,57.21955937460333,0,65.28572991192596,68.39232683004789,-3.1065969181219373,4376.600024414062,4550.543510881455,4202.656537946669,68.02144949776786,26.508979400360342,True,0
2026-01-09,4490.2998046875,4490.2998046875,4473.0,4473.0,237,4427.670948114332,4379.770144810357,4246.768489158043,60.183665932442594,0,67.23426372681206,68.16071420940074,-0.9264504825886775,4391.29501953125,4550.142378710293,4232.447660352206,69.5,26.599365136454395,True,0
2026-01-12,4604.2998046875,4620.0,4577.7998046875,4579.10009765625,156,4459.785285673089,4401.1539219415135,4260.78932506116,64.58857416679913,0,77.08870744244359,69.94631285600931,7.142394586434278,4407.235009765625,4584.317258440399,4230.1527610908515,77.20002092633929,28.08261403743474,True,0
2026-01-13,4589.2001953125,4617.10009765625,4578.60009765625,4578.60009765625,239,4483.315269243891,4419.063090833988,4273.668182718075,59.458406340247244,0,82.72639442115815,72.50232916903909,10.224065252119061,4421.690014648438,4608.860401034648,4234.519628262227,73.79286411830357,27.37399025051428,True,0
2026-01-14,4626.2998046875,4635.0,4608.2001953125,4610.2998046875,1313,4509.312457506365,4438.7999207247985,4287.496873775699,59.39997620323969,0,89.16014770879883,75.83389287699103,13.326254831807802,4437.669995117188,4637.638882922588,4237.701107311787,72.83572823660714,25.809925954291064,True,0
2026-01-15,4616.2998046875,4616.2998046875,4612.89990234375,4612.89990234375,4358,4528.7647024483895,4455.704671578389,4300.391106360476,58.79909803174112,0,92.38704674944256,79.14452365148134,13.242523097961225,4453.259985351562,4658.072760850279,4248.447209852845,71.29286411830357,24.116195506763756,False,0
2026-01-16,4588.39990234375,4608.0,4588.39990234375,4608.0,352,4539.607466065728,4468.342312603661,4311.685568948056,53.95068652148567,0,91.63676693050911,81.6429723072869,9.993794623222215,4465.30498046875,4672.25286676469,4258.357094172809,67.87859235491071,21.339136382621813,False,0
2026-01-20,4759.60009765625,4764.0,4661.7998046875,4662.2001953125,175,4579.606126354913,4496.081149275336,4329.250844583672,80.2702996904446,-1,103.66164285877403,86.04670641758433,17.6149364411897,4486.309985351562,4722.681147359791,4249.938823343334,65.85002790178571,24.346995908346663,False,0
2026-01-21,4831.7998046875,4872.2998046875,4771.5,4863.5,1706,4625.459522415383,4528.054354552685,4348.958646940685,80.99072140958536,-1,117.66103347334047,92.36957182873556,25.291461644604908,4509.82998046875,4784.395927914545,4235.264033022956,68.29286411830357,27.92495424444126,True,0
