Price,Close,High,Low,Open,Volume,EMA_10,EMA_20,EMA_50,RSI,RSI_Signal,MACD,MACD_Signal,MACD_Diff,BB_Middle,BB_Upper,BB_Lower,ATR,ADX,Trend_Strength,Signal
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,,,
2026-01-02,89944.6953125,90884.4609375,88298.6171875,88733.0625,46398906171,88303.60261172014,88459.5656741614,91553.27726312351,61.16048428645029,0,-581.4627404640923,-1008.3627253043104,426.89998484021805,87727.91328125,89719.05679846373,85736.76976403627,1869.1439732142858,9.592053151998885,False,0
2026-01-03,90603.1875,90679.5703125,89328.0703125,89945.0546875,20774828592,88721.70895504375,88663.72013376508,91516.01884104023,63.03308478878521,0,-352.23305460355186,-877.1367911641587,524.9037365606068,87849.313671875,90215.94542906412,85482.68191468589,1924.799107142857,11.131973528084432,False,0
2026-01-04,91413.4921875,91712.5859375,90595.1015625,90603.0,26770491368,89211.12408821762,88925.60318650174,91511.99818796023,65.17304016189422,0,-103.98340480279876,-722.5061138918868,618.522709089088,88098.99921875,90852.65481781831,85345.34361968169,1903.5658482142858,12.666446045105948,False,0
2026-01-05,93882.5546875,94762.0703125,91414.625,91414.625,53376407252,90060.47510626895,89397.69380564443,91604.96118794217,73.37061372471875,-1,288.6614308508142,-520.2726049433466,808.9340357941608,88400.927734375,92172.81001529902,84629.04545345098,1957.474330357143,14.709391659095285,False,0
2026-01-06,93729.03125,94395.296875,91286.546875,93876.9453125,52430605257,90727.48531422004,89810.20213367831,91688.25805312091,79.74714755295298,-1,580.7526782335481,-300.0675483079676,880.8202265415157,88780.19140625,93084.30836028053,84476.07445221947,2015.8560267857142,16.36037391728026,False,0
2026-01-07,91308.0546875,93738.7890625,90601.8046875,93727.46875,43461295053,90833.04338208912,89952.8547578518,91673.3481172142,64.39565629100221,0,609.854497513661,-118.08313914364192,727.937636657303,89072.46875,93219.00327030626,84925.93422969374,2129.563058035714,17.702445585562195,False,0
2026-01-08,91027.125,91485.8515625,89233.875,91309.640625,42386697030,90868.33094898201,90055.16620948496,91648.0060341862,64.88231193117332,0,603.2948139295331,26.192451470993092,577.10236245854,89218.655859375,93427.02960680785,85010.28211194214,2179.5234375,19.01323941970673,False,0
2026-01-09,90513.1015625,91910.671875,89625.3828125,91026.2734375,38305906684,90803.74378780345,90098.7791002483,91603.49997647302,62.175959548330766,0,550.27558745844,131.0090786684825,419.26650878995747,89327.1109375,93552.34247441243,85101.87940058755,2140.5234375,20.403649008036403,False,0
2026-01-10,90386.6484375,90713.03125,90283.3984375,90510.1015625,12385895282,90727.90826956645,90126.1952276056,91555.780308278,60.08440274571082,0,492.3779318191664,203.28284929861928,289.0950825205471,89415.355859375,93652.26398365342,85178.44773509659,2121.796875,21.807461942818854,False,0
2026-01-11,90827.4609375,91155.2265625,90212.0234375,90385.359375,17165568977,90746.00875464527,90192.98243807173,91527.21876432594,61.31353909134313,0,476.5699060981715,257.9402606585297,218.62964543964176,89532.228125,93790.5625739886,85273.89367601139,2146.887276785714,23.308243736733182,False,0
2026-01-12,91192.9921875,92395.5234375,90055.0234375,90825.859375,41346275358,90827.27846970977,90288.2214618268,91514.11183974454,65.72955831126535,0,487.9128927145066,303.93478706972513,183.97810564478146,89721.177734375,93918.69369431947,85523.66177443053,2058.2628348214284,23.651963295825627,False,0
2026-01-13,95321.78125,96011.625,90941.9296875,91185.3359375,54980674354,91644.4607933989,90767.60810831949,91663.43220877417,71.91154020220205,-1,820.6016776108881,407.26816517795777,413.3335124329304,90106.66875,94866.96095447442,85346.37654552558,2237.356026785714,24.69180671904969,False,0
2026-01-14,96929.328125,97860.6015625,94583.046875,95322.90625,60592490863,92605.34576278091,91354.43858609858,91869.93793097911,78.69949009318461,-1,1200.1410554914182,565.84274324065,634.2983122507683,90591.398046875,96044.32160524561,85138.47448850438,2332.2008928571427,26.41066437529849,True,0
2026-01-15,95551.1875,97150.171875,95103.2421875,96931.2890625,53086363027,93140.95335136619,91754.1289588511,92014.30065917602,70.58031306027405,-1,1373.8870019164024,727.4515949758005,646.4354069406019,91003.8859375,96653.49658545766,85354.27528954235,2378.137276785714,27.750776592427034,True,0
2026-01-16,95525.1171875,95801.890625,94259.2734375,95554.1015625,33248170537,93574.4376852087,92113.27069491289,92151.97973871813,68.14103957690362,0,1492.276228438379,880.4165216683161,611.8597067700628,91390.033984375,97172.38881321243,85607.67915553757,2303.62109375,27.883464453895613,True,0
2026-01-17,95099.921875,95598.4765625,95005.6171875,95525.15625,16021715122,93851.79844698893,92397.71366444501,92267.58531268997,64.84329467491756,0,1534.1066091500397,1011.154539164661,522.9520699853788,91753.23828125,97508.08662019964,85998.38994230036,2249.4324776785716,28.11363421209387,True,0
2026-01-18,93634.4296875,95491.5078125,93588.8671875,95101.1796875,20809781232,93812.27685435457,92515.4961428312,92321.18705287861,57.02715048899357,0,1432.4916433640028,1095.4219600045294,337.0696833594734,92078.052734375,97457.1838190005,86698.9216497495,2305.515066964286,27.60015186652334,True,0
2026-01-19,92553.59375,93660.828125,92089.25,93655.671875,39195241508,93583.42538083554,92519.12448637107,92330.30104100102,45.39013665338235,0,1250.3335567126778,1126.4042793461592,123.92927736651859,92284.22578125,97383.4551619867,87184.99640051331,2178.586495535714,25.742020253709057,True,1
2026-01-20,88310.90625,92798.4296875,87814.9296875,92553.6015625,53072968031,92624.78553886544,92118.34179719287,92172.67771586373,35.359176438897066,0,754.9202858979552,1052.1074806565184,-297.18719475856324,92324.3296875,97275.90243442998,87372.75694057,2312.4972098214284,23.82470475862428,False,0
2026-01-21,89376.9609375,90430.40625,87231.5703125,88326.5078125,56330422434,92034.27197498082,91857.25790579355,92063.04176377103,44.36951712424876,0,443.21430479356786,930.3288454839283,-487.1145406903604,92356.578515625,97217.20622340083,87495.95080784918,2316.9151785714284,22.133306616013382,False,0
2026-01-22,89462.453125,90258.9609375,88438.4453125,89378.5234375,35549685694,91566.66854771158,91629.1812600037,91961.05789558394,45.385299539170504,0,200.76923136656114,784.4169226604548,-583.6476912938937,92332.46640625,97247.94649640481,87416.98631609518,2286.0965401785716,20.64253106037743,False,0
2026-01-23,89503.875,91100.25,88486.359375,89462.046875,38997586037,91191.61517540038,91426.77114000333,91864.69778203162,46.93812345728172,0,11.835728181671584,629.9006837646982,-618.0649555830266,92277.50078125,97297.86637631727,87257.13518618273,2309.5680803571427,19.152972727771516,False,0
2026-01-24,89110.734375,89811.609375,89044.2890625,89506.1484375,14558687712,90813.27321169122,91206.196210003,91756.69921704999,46.19066700938543,0,-167.68562164330797,470.38342268309697,-638.069044326405,92162.362890625,97368.35336331317,86956.37241793681,2333.6886160714284,17.647604099472968,False,0
